timestamp,open,high,low,text
2019-06-26,317.992584,361.398682,315.954865,"Even wat anders😂😂😂

B I T C O I N

OF

E T H E R E U M

??
#CORONAPAS #persconferentie
#2GRegel #ongevaccineerden #Op1 #coronamaatregelen #horeca #Bitcoin #Amsterdam #boosterprik  #Ethereum"
2019-06-27,336.9599,343.433441,278.573242,"Join #SeascapeNetwork for an AMA with #Lovelace today. 
⏰ 1PM UTC
📅 15th Nov
📍 Venue: https://t.co/A1veI684gh
Don't miss it. #DeFi #DeFigames #NFTs #NFTGaming #Blockchaingaming #crypto #BSC #Ethereum #blockchain #cryptocurrecy #GameFi #Gaming #P2E https://t.co/Wc67Y5psr8"
2019-06-28,294.143036,313.031555,292.939819,Requesting faucet funds into 0x1ca201B0BcB6AB78CF32da45C4A07D234f7fe04B on the #Rinkeby #Ethereum test network.
2019-06-29,311.284424,322.043549,294.753845,Requesting faucet funds into 0x1928BdeaFc96F295A9BE17fcA27aa715F072c3Bc on the #Rinkeby #Ethereum test network.
2019-06-30,319.584045,322.789581,290.695984,"Hi dollar  Airdrop
 1hi = $1.39
https://t.co/AOlOweIF19 

No investment needed.
Minimum withdrawal 40hi.
https://t.co/AOlOweIF19

#ETH #LTC #BCH #BAT #XLM #ADA #BTC #bitcion #Ethereum #USDT #Tron #ZEC #trading  #ripple #Airdrop  #Menero #BNB #DOGECOIN #SHIBA https://t.co/7CmbFJi9HO"
2019-07-05,284.38092,293.921143,282.694702,"I've just minted ""Black And White "" collectible! https://t.co/3LMdmrL5ts #rarible #ethereum #flow #nonfungible #digitalasset #nft via @rarible"
2019-07-06,287.893829,295.991425,286.665863,Requesting faucet funds into 0x5e9a0782c70dDc9ED432b0229544a3971e3d9510 on the #Rinkeby #Ethereum test network.
2019-07-07,287.603607,310.139313,286.109192,"Madworld Partners With AirRack to Mint NFTs

#opensea #nfts #nftinvestor #nftcommunity #nftdrop #nftart #nftcollection #nftnews #metaverse #boredapeyachtclub #discord #ethereum

https://t.co/TqepQ8KTTq"
2019-07-08,305.734772,314.267883,303.500458,Requesting faucet funds into 0xeD4C51fC417eB699E0A9d406f44b615eE9E60b89on the #Rinkeby #Ethereum test network.
2019-07-09,313.325165,318.223114,305.285828,"$CEX #catenx #catenaxcrypto #binance #ethereum #cryptocurrency #altcoin #defi #CryptocurrencyNews #cryptotwitter #newcryptocurrency
This project is one of the most creative and revolutionary among all the others! Happy to look after him. Good luck!"
2019-07-14,269.281616,269.641235,227.269211,"Twitter becomes major driver of altcoin price

#Blockchain #cryptotrading #Crypto #altcoin #cryptocurrencies #BTC #Ethereum 

https://t.co/PmbNacsqw5"
2019-07-16,229.748657,234.51384,197.377899,3️⃣ reasons to #love #bidcoin: fun way to get #crypto / #save up to 70% / safe as but easier than any #exchange! 💪🏼 #boost your #gain without #trading #bitcoin #ethereum #monero #litecoin #dash #btc #eth #xmr #ltc #zec - #cryptoeasy on 👉🏼https://t.co/dAfxkvseq4👈🏼 your #doubleok https://t.co/JafBsPIXLg
2019-07-18,211.444611,229.239395,208.037735,hey join me on Discord! Invite expires in 7 days. https://t.co/fNZCchte6J #nfts #nft #nftart #nftartist #nftcollector #cryptoart #digitalart #nftcommunity #art #crypto #ethereum #blockchain #cryptocurrency #cryptoartist #opensea #nftcollectors #bitcoin #nftdrop #nftcollectibles
2019-07-20,221.412659,234.198456,221.189484,"#Bitcoin #Ethereum #polkadot #MoonRiver #Matic #Chainlink #AXS and probably about 30-50 more.

To many incredible projects to count in the #cryptocurrency space right now! https://t.co/GcrjrHu0vu"
2019-07-22,225.698654,226.862579,213.44838,"LIFETIME PACKAGE ONLY $150

- DAILY SIGNALS
- TECHNICAL ANALYSIS
- STRATEGIES
- 24/7 SUPPORT

#forex #stock #market #crypto #signals #daytrading #swingtrading #ripple #tron       #xrp #ethereum #bitcoin         #binance"
2019-07-26,219.628128,220.236389,214.125687,"I've just minted ""Tom Brady"" collectible! https://t.co/hEJEfSLU2I #rarible #ethereum #flow #nonfungible #digitalasset #nft via @rarible"
2019-07-28,207.413773,212.04184,202.252899,@michaeljburry $KIBA.... Have you looked into what they have built or very close of completing!!!!!!!? #KibaSwap with limited orders !!!! #HoneyPot checker !! This Team delivers!!!!!! And Such a Strong Community !!!  #KIBAKREW #KIBATOOLS $KIBA $FLOKI $DOGE $SHIB #BSCGem #Ethereum #Pancakeswap https://t.co/7v64bTOogB
2019-07-31,213.84086563265305,214.76620702040816,213.37628391836733,"Very promising project,Join @AirdropSol @Iamphlezzy @Olu_more @Olatvisuals @airdropsender #DogeBabiesNFT #Airdorp #Airdrops #Ethereum https://t.co/emlUqzit3R"
2019-08-01,214.44519583673468,214.89597251020407,213.75376540816325,"Power of the Universe #Ethereum #ETH #NFTs #NFTCommunity #nftcollectors #NFTLAUNCH 

https://t.co/T8vazvS5im"
2019-08-03,221.74154191836735,222.45333122448977,221.16962736734692,sunday night things. such a fun watch party tonight #Ethereum https://t.co/fzG6L7jEQi
2019-08-04,220.05756757142856,220.57627132653062,219.4914728979592,$BORING #Bitcoin #oPortal #Ethereum #crosschain #GameFi #NFT #DeFi $BTC https://t.co/YuFeNs3vbK
2019-08-05,230.25328324489794,231.49765885714285,229.57007922448977,"Requesting faucet funds into 0xDF7E8f9d7AAFE391398a0b029C6c53f262F241a1
on the #Rinkeby #Ethereum test network."
2019-08-08,223.2764995510204,223.89274936734694,222.2895153265306,"@Amphorium_io Very interesting .

@Shakil44694339
 
@kozak853
 
@eman_ayah

#Ethereum #Crypto #Amphorium"
2019-08-09,213.60119685714284,214.24314967346936,212.37869330612244,"#Ethereum has #CryptoKitties, #BSC has Twinci, and #Solana has @soAlien_NFT. You already understand the potential of @soAlien_NFT.
 #Solana #SolanaNFT #NFT https://t.co/kWr1vNj9pl"
2019-08-10,208.92939116326528,209.71642516326528,207.926594,"I've just minted ""Disillusion"" collectible! https://t.co/iyB8Jice23 #rarible #ethereum #flow #nonfungible #digitalasset #nft via 
@rarible

#NFTs #NFTCommmunity #etherium #cryptotrading #cryptocurrency #artistsontwitter #ArtofLegends #DigitalArtist #painting #artwork #Trending https://t.co/fjyCIewYgk"
2019-08-14,202.21926508163267,202.7403354489796,200.57861069387755,Watch out with @latokens they reject your verification status without any reason so you can never withdraw your money ! #LATOKEN #Bitcoin #Ethereum https://t.co/DF3QGiZLKC
2019-08-16,184.86090320408164,185.6346039591837,183.80560902040816,"Top 10 #cryptocurrencies in the world by Twitter followers:

1: #BNB  5.9M
2: #Bitcoin  3.7M
3: #Dogecoin 2.4M
4: #XRP 2.2M
5: #SHIB 1.9M
6: #Ethereum 1.8M 
7: #SafeMoon 1.2M
8: #Cardano 1M
9: #Solana 933K
10: #Polkadot 882K"
2019-08-18,189.9465529591837,191.03005083673472,189.4488213265306,Details for Punk #6502 #Ethereum via https://t.co/l0Y4qQSQ4o https://t.co/qEATYNnYIi
2019-08-20,198.21026818367346,198.71399981632652,197.31039871428572,$10k #Ethereum is only a matter of time. Are you excited?
2019-08-21,187.98676916326534,188.58770275510204,186.67488118367348,"Top 10 #cryptocurrencies in the world by Twitter followers:

1: #BNB  5.9M
2: #Bitcoin  3.7M
3: #Dogecoin 2.4M
4: #XRP 2.2M
5: #SHIB 1.9M
6: #Ethereum 1.8M 
7: #SafeMoon 1.2M
8: #Cardano 1M
9: #Solana 933K
10: #Polkadot 882K"
2019-08-22,188.52431097959183,189.60766351020408,187.75009226530614,Requesting faucet funds into 0xb38CaBE6a85ea22BDceCba9a2E24AD1d0DEDf21F on the #Rinkeby #Ethereum test network.
2019-08-25,188.50826095918367,189.01251693877552,187.7231582040816,"150 am HKT
closed shorts #ethereum $eth"
2019-08-27,186.97898077551022,187.41782002040816,186.41475369387757,Just paid $274 in ETH fees it really is the future of finance #Ethereum
2019-08-28,183.231744877551,183.7171607755102,182.0017471020408,Requesting faucet funds into 0x297Ca22e101D9fFE1fA05271DB7Ed664DA332710 on the #Rinkeby #Ethereum test network.
2019-08-29,169.44344273469386,169.99829385714284,168.48512036734695,Smart money know something is coming up. Wonderful feeling to see your project doing well when the whole market is a bloodbath. $Metis Mainnet launching next week. #Ethereum #Layer2 #web3 https://t.co/lMvpYhbzJR
2019-09-01,170.88364091836735,171.27911946938775,170.38043430612245,Act Like You Know NFT on Rarible now https://t.co/9u506MmcL2 #rarible #ethereum #flow #nonfungible #digitalasset #nft via @rarible
2019-09-04,177.19228548979592,177.7029917755102,176.51153802040815,"#Ethereum price structure mimicking the previous the cycle of #Bitcoin. Looking like a cycle target of $20k in the next 6 months which equates to a 4.2x return from the current price spot price! 🚀
#Cryptocurrency #Nifty #Banknifty #Stockmarket https://t.co/jIaNBMkJOI"
2019-09-05,173.0731893469388,173.54742673469386,172.48932297959183,"My latest #nftdrops ""The Hauler"" Series - Help me to pay my first GasFee 😂🤣😅 
#opensenft #Ethereum #digitalart #scifi #cryptoart #NFTshill https://t.co/lkOCUJIJoh https://t.co/TyCB70ZRTy"
2019-09-10,180.90332336734693,181.46619246938775,180.269029,"If you add a little bit of extra hype to utilization you'll have the mother of all bull runs. We saw that with #Bitcoin, we saw it with #Ethereum and now it's time for #TRON"
2019-09-13,179.37868542857143,179.68649573469386,178.98004177551022,"#LRC IS 1 OF GREAT DAY TRADING COINS For the days 4 cents swings every half an hour 

#Blockchain #CryptoNews #LRC #BTC #Ethereum #BinanceSmartChain"
2019-09-14,182.92860365306123,183.57381489795918,182.59188179591837,"@TheBoringDAO I recently joined this project, and I really hope that you will not fail. I analyzed your project in advance and decided that it was very promising and worth my attention! $BORING #Bitcoin #oPortal #Ethereum #crosschain #GameFi #NFT #DeFi $BTC"
2019-09-17,201.97111757142858,203.28636630612246,201.41786704081633,Requesting faucet funds into 0x5e45a6CA1A55a4dF771fA05723BC889Eb4379906 on the #Rinkeby #Ethereum test network.
2019-09-18,212.5167468979592,213.4945204489796,211.61980812244897,"Another giveaway attempt! NEED 20 ETH address below for it to go thru!! Can we do it! Winner will get 1 NFT! 

#NFTGiveaway #NFTartists #cryptocurrencies #Ethereum #ETH #memecoin #nftart #BlueChipNFT #HODL #investment #CryptoNews #dogecoin #Bitcoin #BTC #BinanceSmartChain #ada"
2019-09-23,208.0545553265306,208.56674520408163,206.85218853061224,Requesting faucet funds into 0x6dAcc8891F85F2A19842C53bf8DFC898Ad61aA20 on the #Rinkeby #Ethereum test network.
2019-09-24,191.02004259183673,192.11205202040816,187.90505679591834,"$BTC $ETH $LTC H4
Best Trading Indicator is a powerful tool that helps you make money in the markets. It’s used by thousands of traders to trade on cryptocurrencies, forex, stocks and indices.
#LTC #Bitcoin #Ethereum #Crypto  #bti

https://t.co/ptEoRUaCDC https://t.co/6mMwKQMkEB"
2019-09-26,166.86912065306123,167.76780902040818,165.47735357142858,Requesting faucet funds into 0x25C314CAdA97a12A4B8891E050237DC2aab1F88e on the #Rinkeby #Ethereum test network.
2019-09-29,169.77842340816326,170.40122897959182,168.7491366530612,Requesting faucet funds into  0x57Ac79f6DD18Fe2befCcCb1d5e776bf25424C73F on the #Rinkeby #Ethereum test network.
2019-09-30,172.48023161224492,173.6435144489796,171.70442053061223,Requesting faucet funds into 0x374FB861D2d81cc06A6e5b17b7be96313F17b4ad on the #Rinkeby #Ethereum test network.
2019-10-01,179.10079840816326,180.03215371428573,177.97515618367348,"Catenax great team, that is the reason why this platform has a huge advantage that is able to meet investors' expectations.
$CEX #catenax #catenaxcrypto #binance #ethereum #cryptocurrency #altcoin #defi #CryptocurrencyNews #cryptotwitter #newcryptocurrency"
2019-10-02,176.31110326530612,177.06155359183674,175.76110763265305,"Top 10 coins by 1-day Market Volume 

$usdt #tether
$btc #bitcoin
$eth #ethereum
$bch #bitcoincash
$ltc #litecoin
$sol #solana
$busd #binanceusd
$xrp #xrp
$avax #avalanche
$mana #decentraland

https://t.co/9GkxSmP5io #LunarShare"
2019-10-03,176.1231368367347,176.55284102040815,175.24489528571428,"@Airdrop14189217 Nice project 
@seblakgoreng77
@Ayuputriii14
@NurAto61590608
#B20 #Ethereum #DeFi #AirdropCrypto #AirdropKing"
2019-10-04,174.7779272244898,175.3951444489796,174.19089973469386,"#Ethereum monthly candle

February, 2021."
2019-10-05,174.9384963265306,175.4400661632653,174.3081543877551,"MrTrek found #ethereum in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/9hI7qQE1nI #cryptocurrency #64350 https://t.co/sCfLrBduoK"
2019-10-06,173.10743632653063,173.62050097959184,172.32346477551022,"Look what I found! Devil's whisper.  collectible 
Pls retweet and check it out 
https://t.co/KsGAeN9DWk #rarible #ethereum #flow #nonfungible #digitalasset #nft via @rarible"
2019-10-08,180.49415016326532,181.1369381632653,179.81537534693877,"#ETHUSD As of November 13, 2021 at 01:00PM, 1 ETH equals 4644.9702 USD. #Ethereum #altcoin #altcoins https://t.co/tB6OsQGxpq"
2019-10-09,185.5591081836735,186.77409165306122,184.91935595918366,"We'd love for you lot to join us in our new Crypto Trading Bot Group over on Facebook where we will be updating it daily.

➡️ https://t.co/S1X1W0QHPd  👀

#Crypto #TradingBot #CryptoCurrency #Bitcoin #Ethereum #Shiba #ShibaInuCoin #ShibArmy #Dogecoin #Altcoin https://t.co/9bgREcRmlI"
2019-10-11,185.70838920408164,186.39507759183675,184.46105785714283,Their goal was to make it easy and a more user friendly experience to trade and recognize actual utility of cryptocurrency as a whole. That doesn't go unnoticed. So thank you. You did great work. #crypto #ethereum #bitcoin #polygon #matic #solona #polkadot #Blockchain
2019-10-12,182.38232708163267,182.97397726530613,181.8133639387755,"who is ready for updated of #Bitcoin , #Ethereum, #Litecoin, #Cardano ,#BNB, #Solana, #Ripple, #Polkadot #dogecoin &amp; #shibainu si estas listo dejame tus comentarios 😎👇 #criptocurrency #cryptocurrency #criptomonedas"
2019-10-13,182.07676148979593,182.64644718367347,181.59790110204082,Requesting faucet funds into 0x532944471ae49e0b873E0248186f193f75BA0810 on the #Rinkeby #Ethereum test network.
2019-10-14,183.53935659183674,184.1759922244898,183.1659648367347,"You can do Cloud Mining using this site https://t.co/qFL49qgpMt 

#mining #dogemining #trxmining #btcmining #money #earnmoney #register #bitcoin #ethereum #btc #eth 3734"
2019-10-15,183.0709602244898,183.51734432653063,182.15352620408166,"A new study reveals that many #Americans are not too trusting in #Cryptocurrencies like #Bitcoin and #Ethereum.
https://t.co/V6pJUt288K"
2019-10-16,176.9084435714286,177.27956346938774,176.16069720408163,"For all my cat lovers there is now $TABBY @tabby_token

liquidity is locked and contract has been renounced with a good looking roadmap

(=◐ᆽ◐=)ฅ https://t.co/h8JfNcN2c7

#ad #TABBY #Ethereum https://t.co/8hdvYbXtq0"
2019-10-19,172.6903968367347,173.19098430612246,172.10194804081632,#ethereum is just not viable right now for most users... #Brave say bye bye #ETH
2019-10-20,172.29111759183675,172.8571161020408,171.8757290612245,"@FatMonkey_Club @feelingz4God this project is huge and making waves. A very trustworthy and transparent team

#NFT #NFTGiveaway #nftart #Ethereum #Bitcoin"
2019-10-21,174.35193367346938,174.7624842857143,173.8362806122449,@Parabolic_Matt Looks like #Ethereum will bounce again like a toys bouncy ball 😎 https://t.co/wcBbc4cjc0
2019-10-23,164.4690367755102,164.92225669387756,163.24680459183674,"The FMF365 App is available for download in the app store!

#personalfinance #investing #crypto #retirement #metaverse #NFT #ethereum"
2019-10-25,168.56734108163266,170.2510228979592,168.02624528571428,"As LoopRing destroys all paper hands today it is wise to study this thread about it. 

$lrc #loopring #ethereum $ETH https://t.co/SlnkuoJ7Hb"
2019-10-26,182.1025932244898,183.82066336734692,180.4839551836735,"Lets build bridges.... 

So we can move everything from #ethereum onto Hedera 😅

$HBAR #hashgraph #ultcoin #HBARbarians #HBAR"
2019-10-29,186.23898734693879,187.32258685714285,185.60702785714287,"Requesting faucet funds into 
0xE437b625E4AC8774d3d9F3A672B5734bd80E41c7 on the #Rinkeby #Ethereum test network."
2019-11-01,181.39170808163266,181.93632057142858,180.82029587755105,Look what I found! Scream Out collectible https://t.co/y8NAcUrCeZ #rarible #ethereum #flow #nonfungible #digitalasset #nft via @rarible
2019-11-02,182.94914608163268,183.3567133469388,182.5658707755102,"@music_legion @MusicMarketingA @BlackettPromo @TheDeathBeats @potparallel @orangegmusic @3mindblight @ITHERETWEETER1 @StaceyBuzzActor @trysette @SophieDorsten LESS than 2 weeks now!
#EARSHOT will be dropping!!!!

#audioNFT platform for musicians/artists to release music!

This is going to be HUGE! MARK. MY. WORDS.
#DBUY @doontbuy 

#Ethereum #CRYPTO #SHIB #SHIBARMY #cryptocurrencies #CRYPTO https://t.co/VuAIrAZsUz"
2019-11-03,182.0021393265306,182.35702481632651,181.50200297959185,Requesting faucet funds into 0xA3f6d8DC35905301127aA98991CE91da4D458E90 on the #Rinkeby #Ethereum test network
2019-11-04,183.67834757142856,184.2918966122449,183.37595120408164,I am looking for good projects on #BNB! Any suggestions. I’m investing in any new projects on #Ethereum until #SaitaMask is released. Gas fees to got damn high. So let’s go! #SHILL me your best. #BNB #BTC #ETH #Harmony #SaitamaWolfPack #ShibaArmy #klee #FEG https://t.co/TGHHVKmJwY
2019-11-06,190.40884683673468,191.09218889795918,189.94403426530613,"My first NFT now 0.05 ETH 🎨🛒https://t.co/wCk7xuzeJX via @opensea 
#nfts #nft #nftart #nftartist #nftcollector #cryptoart #digitalart #nftcommunity #art #crypto #ethereum #nftcollectors #cryptocurrency #cryptoartist #opensea #nftcollectors #bitcoin #nftdrop #nftcollectibles"
2019-11-07,187.8062102653061,188.201451,187.13238777551018,"$CEX #catenax #catenaxcrypto #binance #ethereum #cryptocurrency #altcoin #defi #CryptocurrencyNews  #cryptotwitter #newcryptocurrency This project is very unique, different from the others, besides that,I see a team that is very reliable and experienced in managing this project."
2019-11-08,185.04784226530612,185.47420365306124,184.39676259183673,Requesting faucet funds into 0x054319C0D6BcedE17c20Fcc5e4C394dC1111eB1f on the #Rinkeby #Ethereum test network.
2019-11-10,187.19496651020407,187.80613487755105,186.78299557142856,"@CoinDCX If you want to be a Millionaire, then you have to look at #Revolotto  The next level project with an epoch-making approach in the #crypto world. 
#RevolottoArmy #NFTdrops #Airdrops #Blockchain #Bitcoin #BTC #BNB #ADA #ETH #Ethereum #DeFi #Crypto #cryptocurrency #Solana #TRON https://t.co/O3QQaAzVzJ"
2019-11-11,187.04863122448978,187.33486581632653,186.46931263265307,"To the people who are asking why has #QANX #QANplatforms token has jumped so hard today etc, why does it matter! Just see it as #QANX is heading to where it belongs, any price below a few dollars is cheap for this project! #ada #solana #Ethereum $QANX is coming for you!🚀🚀🚀 https://t.co/r9ffqKTQ1W"
2019-11-13,186.93872097777776,187.37581953333333,186.59662095555558,"Check out King Ape by OtisGates at https://t.co/P379wamtdu NFT! https://t.co/LvKIHVwsCA via @cryptocom
@DogelonMars @DogelonWarriors #shibainu #dogelonmars #NFT #nftcollectors #nfts #SHIB #Ethereum https://t.co/oebdu5Z1sY"
2019-11-14,185.6218878979592,185.96968567346937,185.1029039591837,"@dogotokenio #SolanaAirdrops #SolanaAirdrop #SolanaNFT #btc #BitShiba #cryptocurrency #Ethereum #ETH #vitalik #SatoshiNakamoto #dogecoin #ShibainuCoin #ShibaSwap 
Address
JE8y3dv6RNvFdXpEAm9wHzS9dRos6WEMsFtCFC8rPn2g"
2019-11-16,181.48712448979592,181.92929128571427,181.20358514285715,Requesting faucet funds into 0x3a6d7Ac6dba8121206C387ca23d3716C7e304861 on the #Rinkeby #Ethereum test network.
2019-11-17,183.4710373469388,183.97023153061224,183.0872817755102,"@notgrubles Can’t wait for bitcoin #DeFi, DEX, Yield Farming products, earn, loan and borrow features and everything a bank, or #Ethereum have to offer.  Hoping it’ll be easy to lend my $BTC for $USD or stables and make purchases. Go #Taproot."
2019-11-18,181.69982567346938,182.05320724489795,181.02133687755102,Requesting faucet funds into 0x241e03Fa868b0742F3980B8248DB01c504D698e7 on the #Rinkeby #Ethereum test network.
2019-11-19,175.8906623877551,176.38404081632652,175.22790026530612,I missed out on #Bitcoin I missed out on #Ethereum I missed out on #Shiba I missed out on #Safemoon I missed out on #BNB I missed out on #Doge I missed out on #Solana I missed out on #Bitrise I missed out on #Adacash I WILL NOT MISS OUT ON #BNBG GO $BNBG #bsc
2019-11-20,175.64969965306122,176.14557446938775,175.1838864489796,"Top 10 Coins by News Volume over the last 24 hrs on #LunarCrush!

$btc #bitcoin
$mrc #meritcoins
$eth #ethereum
$ada #cardano
$doge #dogecoin
$shib #shibainu
$xrp #xrp
$lrc #loopring
$ltc #litecoin
$xtz #tezos

https://t.co/bIBQ6xeiTw #LunarShare"
2019-11-22,153.81358959183675,154.8222059387755,151.9682469591837,"$1110 profits Taken with #NASDAQ VIP signal... Signal was sent in VIP on Friday

#investment #DYOR #Bitcoin #BitShiba #BTC #Ethereum #ETH #crypto https://t.co/9itYtkZDrq"
2019-11-23,150.29841263265305,151.187787,149.58104575510202,"How To Connect Your Wallet To MetaMask!

#ELON #METAMASK #EXCHANGE #ETH #Ethereum #BINANCE #BITCOIN #CryptoInvestment https://t.co/JKWdebT5TY"
2019-11-24,147.8775617755102,148.3980798367347,146.85540208163266,"Requesting faucet into
0x91aD678fFEdabbf46Eac8347b3BcdaF4EF9625fF
 on the #Rinkeby #Ethereum test network."
2019-11-25,142.56660013333334,144.06106582222222,141.31071862222223,"$CEX #catenax #catenaxcrypto #binance #ethereum #cryptocurrency #altcoin #defi #CryptocurrencyNews  #cryptotwitter #newcryptocurrency
A strong team is the key to successful business! This project is exactly the structure that combines a brilliant and innovative idea"
2019-11-26,146.41641453061223,147.19295430612246,145.73503822448978,Requesting faucet funds into 0x1B1d11143c69d7c361582569b46fABCD78D8AD08 on the #Goerli #Ethereum test network via https://t.co/LV0cjZaszP
2019-11-28,152.32406620408162,152.89966502040815,151.68716581632654,"Gem_Red buy now for 0.002ETH. 

https://t.co/mRUhRu3lyu

#nfts #nft #nftart #nftartist #nftcollector #cryptoart #digitalart #nftcommunity #art #crypto #ethereum #blockchain #cryptocurrency #cryptoartist #opensea #nftcollectors #bitcoin #nftdrop #nftcollectibles #artist https://t.co/hkW45lOrxh"
2019-11-30,152.90992667346939,153.27145508163264,152.32786412244897,Requesting faucet funds into 0xb35d47618c4A138847fCD680e8F047fa3ad458c0 on the #Rinkeby #Ethereum test network.
2019-12-03,148.1332294489796,148.48306989795918,147.72391179591835,"The future is multi chain, #bitcoin and #ethereum started the fire, but more and more other chains like #solana and #avalanche are rising in prominence. 

No one chain will capture all users and value, and thinking that in 2021 is out of touch IMO"
2019-12-04,146.48568124489796,147.0438942244898,145.8881813265306,$BORING #Bitcoin #oPortal #Ethereum #crosschain #GameFi #NFT #DeFi $BTC https://t.co/6qj7yPYqLm
2019-12-05,146.5548263877551,147.1305182857143,146.18059338775512,"$CEX #catenax #catenaxcrypto #binance #ethereum #cryptocurrency #altcoin #defi #CryptocurrencyNews  #cryptotwitter #newcryptocurrency
 This project is as beautiful. The work of those who are involved with this project shows that this project is a wonderful."
2019-12-06,147.50380579591837,147.860826877551,147.15972493877553,"I've just minted ""Elon Lightyear"" collectible! https://t.co/syuwX4bosP #rarible #ethereum #flow #nonfungible #digitalasset #nft via @rarible"
2019-12-07,148.06974695918368,148.30101455102042,147.81315859183673,Requesting faucet funds into 0xac6d8b45DB1f1C1eD20E087bF8D59701D27C2FE9 on the #Rinkeby #Ethereum test network.
2019-12-08,148.60864659183673,149.00638630612244,148.35945589795918,Requesting faucet funds into 0x30Ff6fA2012C53B2b21d933F577C8b4D05cc40cA on the #Rinkeby #Ethereum test network.
2019-12-09,149.11417134693878,149.40701918367347,148.70410955102042,"""Why are major global brands experimenting with NFTs in the Metaverse?""

https://t.co/TQva72yd9c

#nft #nftart #art #digitalart #cryptoart #nftartist #crypto #nfts #d #ethereum #nftcommunity #nftcollector #blockchain #cryptocurrency #bitcoin #artist #opensea #contemporaryart #eth"
2019-12-10,146.46856846938775,146.69315240816326,146.09832569387754,"Only 5 days until airdrop 🤑

Vip guest pass: https://t.co/UEfClveCfd

Discord: https://t.co/XnkeJWhi0e 

#NFT #NFTs #nftart #NFTcollectibles #NFTdrop #NFTshill #NFTartwork #NFTshilling #nftcollector #wagmi #Ethereum #ETH #DETC🦍 #nftcollector #NFTCommunity #GM #gn #Airdrops https://t.co/Y5dUp1jx0g"
2019-12-11,144.69225812244898,144.92488175510204,144.35500742857144,"#reef Lets go !!!!!! THIS IS GOING TO BE HUGE !!!!

#BTC #defi #Binance #Ethereum #ETH #Crypto 

https://t.co/zKXUXpNFjn https://t.co/15LjXRI4vR"
2019-12-12,143.38419718367348,143.81921730612245,142.9572853265306,Requesting faucet funds into 0xc9C77a1cF9e96fAaBf45828975F7D3FEA78EA4Fe on the #Rinkeby #Ethereum test network.
2019-12-13,144.51848336734693,144.75096124489795,144.2429902244898,"Catena X (CEX) can be used as both a store of value and a means of transaction. CEX is a token that will drive a state of the art multi-chain.

$CEX #catenax #catenaxcrypto #binance #ethereum #cryptocurrency #altcoin #defi #CryptocurrencyNews #cryptotwitter #newcryptocurrency"
2019-12-15,142.1943875510204,142.51174191836733,141.84238685714286,"Let's Earn Crypto Together with Binance, earn extra 10% when you make a trade.

Click the link below to signup, https://t.co/Md3KUPVBY3

#bitcoin #Binance #ethereum"
2019-12-16,139.42815359183675,139.69152763265305,138.5452380612245,"Bitcoin, Ethereum, Dogecoin Lead Crypto Market Cap to Record $3 Trillion #Ethereum #bitcoin via https://t.co/r0jqbq3lqO https://t.co/X1DX2niKof"
2019-12-17,129.24320787755101,129.5955415510204,128.2690832857143,Requesting faucet funds into 0x00E08348bfcC15B93C61F48e9Fb8BBF9aFDea9C7  on the #Rinkeby #Ethereum test network.
2019-12-18,124.97136402040816,126.18375846938775,124.21755224489796,Requesting faucet funds into 0xC404d1FE813Dfc7206519844f47cFCf72b80F886 on the #Goerli #Ethereum test network via https://t.co/E2VwmC2jZR
2019-12-19,127.79985265306124,128.29042128571427,127.05146253061224,Requesting faucet funds into 0x4eE5eD57b8Ec8D5e743053A61eD76d3b9e7Cec9c on the #Rinkeby #Ethereum test network.
2019-12-21,127.25889720408163,127.47362569387755,127.01351206122449,Lol when a popular troll makes more sense that you do! #Bitcoin #Ethereum #ETH #BTC https://t.co/HDQqbJU0jz
2019-12-22,129.15506385714286,129.68163334693878,128.93527530612243,"Excited about
$ETH #Ethereum
🚀🚀🚀

Post todays thoughts below"
2019-12-23,131.74014269387754,132.20350510204082,131.07727995918367,"Today's Cryptocurrency Fear And Greed Index: 72

Ranking: Greed

#Crypto #Bitcoin #Ethereum"
2019-12-25,125.38813259183674,125.63792851020408,124.87541816326531,@michaeljburry @elonmusk @BernieSanders Just #Bitcoin and #Ethereum.
2019-12-28,127.69985740816327,128.10016659183674,127.38223869387755,Requesting faucet funds into 0x8e5BB316E4318e014039082b774e443F0b64f1Bd on the #Rinkeby #Ethereum test network.
2019-12-30,133.14217395918368,133.5519868367347,132.6564400612245,"📲Who wants one? 👀 Quien quiere una? 👁
👨🏻‍🚀JONBI #NFT ADVENTURE EPISODE COMING VERY SOON! 💫💫

#metaverse #jonbismo #3dart #nftcollector #nftgallery #Ethereum https://t.co/cPeKxeAYNP"
2019-12-31,130.90535253061225,131.26821797959184,130.45486034693877,"Hero MotoCorp share after Q2 results: Should you buy, sell, or hold the stock?
https://t.co/TTzilbPvTf
#HEROMOTOCO  #hero #news #india #stocks  #StockMarket  #StocksToBuy  #share #sharemarket #finance #financenews #news #QuienEsLaMascara  #Ethereum  #MONEY  #mondaythoughts"
2020-01-01,130.97491144897958,131.34949710204083,130.66955689795918,Requesting faucet funds into 0x8c33DBcfe8faaBb4301A446b8500A3C13d9F5Be3 on the #Goerli #Ethereum test network via https://t.co/WTP7OahJT7
